HH Income,Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Age range,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned
9,0,17,0,22,9,7,35,1,5,0,5,64,14,0
17,1,27,0,2,1,30,1,1,2,18,0,0,27,0
6,0,22,1,1,2,7,30,1,1,18,7,0,37,0
6,0,72,0,1,3,37,54,0,1,0,1,0,37,0
14,0,17,1,5,4,7,25,1,7,20,2,0,37,0
8,0,27,1,5,7,7,0,1,2,18,5,0,37,0
3,0,27,1,23,6,7,20,1,2,18,1,0,27,0
15,0,17,0,34,10,7,21,1,12,0,5,3,46,0
6,0,72,0,47,11,37,41,1,5,0,4,0,14,0
3,1,72,0,2,1,37,45,1,2,18,7,0,37,0
8,0,23,0,11,9,7,20,1,5,0,5,4,14,0
8,0,17,0,16,9,7,18,1,2,18,4,0,37,0
6,0,17,0,1,8,7,51,1,8,0,5,6,14,0
10,0,17,0,22,9,7,18,1,7,20,5,0,14,0
7,0,23,0,21,11,7,20,1,6,0,4,0,14,0
10,0,17,0,43,11,7,20,1,8,0,5,0,14,0
8,0,17,0,30,11,7,22,1,5,0,1,3,48,0
14,0,17,0,3,4,7,55,1,2,18,5,0,27,0
9,0,17,0,23,8,7,3,1,6,0,4,0,14,0
17,1,27,0,4,0,30,40,1,2,0,4,0,9,0
9,0,17,0,23,11,7,1,1,5,0,2,0,48,0
14,0,17,0,15,7,7,40,1,7,0,5,0,14,0
17,1,27,0,7,3,30,1,1,1,18,0,0,37,0
2,0,27,0,1,7,30,20,1,2,20,5,0,37,0
4,0,32,1,14,5,7,51,1,2,18,7,0,37,0
14,0,17,1,20,6,7,12,1,7,18,5,0,44,0
6,0,17,0,15,11,7,35,1,7,0,5,4,14,0
6,0,17,0,30,11,7,20,1,3,18,5,0,19,0
0,0,27,0,11,9,7,21,1,7,18,7,0,14,0
8,0,13,0,22,10,7,12,1,7,0,5,0,14,0
8,0,17,0,24,7,7,17,1,2,18,1,0,37,0
8,0,22,1,19,6,7,16,1,5,0,5,0,14,0
9,0,17,0,30,9,7,41,1,3,18,2,2,18,0
8,0,17,0,49,11,7,20,1,8,0,5,1,46,0
14,0,17,0,27,8,7,21,1,2,0,5,0,14,0
8,0,27,0,18,7,7,30,1,2,18,4,0,46,0
6,0,17,0,42,11,7,17,1,2,18,4,0,37,0
17,1,27,0,1,1,30,45,1,2,0,0,0,9,0
17,1,27,0,4,3,7,1,1,2,18,3,0,10,0
9,0,17,0,7,4,7,27,1,1,18,5,0,37,0
17,1,67,0,1,2,36,1,1,2,18,1,1,27,0
14,0,32,1,19,6,7,20,1,7,0,5,2,14,0
8,1,27,0,8,7,7,7,3,2,18,6,0,37,0
10,0,17,0,33,11,7,20,1,8,0,5,0,14,0
8,0,27,0,21,6,7,18,1,2,18,1,0,37,0
14,0,67,0,22,9,36,20,1,7,0,5,0,46,0
3,0,17,0,11,11,7,45,1,5,0,5,0,14,0
2,1,27,0,16,6,7,53,1,2,18,7,0,9,0
17,1,27,0,1,2,30,1,1,2,18,0,0,10,0
6,0,17,1,18,6,7,35,1,7,18,5,4,14,0
7,0,68,0,37,11,7,41,1,3,0,4,0,18,0
5,0,17,0,54,11,7,45,1,5,0,4,0,48,0
6,0,17,0,10,2,7,21,1,2,18,4,0,37,0
3,0,32,0,20,6,7,18,1,2,18,5,0,37,0
14,0,23,0,19,9,7,40,1,4,18,8,0,37,0
9,0,23,1,13,5,7,28,1,5,0,5,7,14,0
14,0,54,1,14,6,7,35,1,7,18,5,0,37,0
11,0,17,0,31,9,7,13,1,5,0,5,0,14,0
8,0,22,1,15,7,7,40,1,2,18,5,0,37,0
5,0,23,0,13,11,7,29,1,7,20,4,0,14,0
9,0,17,0,22,9,7,28,1,5,0,5,0,14,0
9,0,17,0,36,11,7,43,1,10,0,4,0,14,0
10,0,17,1,18,7,7,0,1,1,18,5,0,37,0
8,0,23,1,18,5,7,30,1,7,20,1,0,37,0
11,0,32,1,12,5,7,12,1,2,18,5,0,37,0
5,0,55,0,3,10,7,1,1,11,0,8,38,14,0
5,0,17,0,29,9,7,20,1,9,0,5,0,46,0
7,0,17,0,16,8,7,17,1,7,0,5,4,46,0
10,0,72,0,37,11,37,11,1,7,18,5,0,14,0
11,0,27,0,24,7,7,45,1,5,0,1,0,14,0
17,0,33,0,10,6,7,17,1,1,18,4,0,37,0
8,0,17,0,17,7,7,40,1,7,18,5,0,14,0
1,1,55,0,7,11,7,37,1,7,0,4,0,14,0
5,0,22,0,7,2,7,17,1,1,0,1,0,37,0
2,0,67,0,17,6,36,18,1,7,20,4,0,10,0
12,0,32,0,14,7,7,55,1,2,18,2,0,37,0
5,0,32,0,33,9,7,35,1,12,0,5,13,46,0
14,0,72,0,14,8,37,43,1,4,18,5,0,14,0
1,1,17,0,3,6,7,18,1,7,20,0,0,10,0
9,0,55,0,1,5,7,0,1,2,18,8,0,37,0
14,0,23,0,35,9,7,3,1,5,0,5,21,14,0
9,0,17,0,12,8,7,40,1,5,0,2,83,14,0
8,0,27,1,10,5,7,20,1,2,18,5,0,37,0
14,0,17,0,23,7,7,21,1,7,0,5,2,10,0
8,0,17,0,23,7,7,18,1,8,0,4,0,14,0
14,0,17,0,23,8,7,35,1,2,18,5,0,27,0
0,0,27,0,8,2,30,20,1,2,18,1,0,37,0
8,0,17,0,30,6,7,55,1,5,0,4,90,14,0
15,0,17,0,32,8,7,4,1,5,0,5,0,14,0
8,0,50,0,39,11,7,35,1,4,20,4,0,14,0
17,0,27,0,20,6,30,45,1,1,18,1,0,37,0
2,1,17,0,1,3,7,16,1,2,18,7,0,27,0
1,0,17,0,6,9,7,1,1,1,18,4,0,37,0
8,0,17,0,9,11,7,46,1,2,18,4,0,37,0
4,0,33,0,11,7,7,20,1,1,18,4,0,37,0
17,1,22,0,2,5,7,45,1,2,0,3,32,27,0
9,0,23,1,13,5,7,17,1,6,0,5,7,14,0
0,0,27,0,21,8,7,43,1,7,18,4,0,46,0
0,1,27,0,2,3,30,1,1,2,18,0,0,10,0
9,0,17,0,37,11,7,45,1,8,0,5,0,14,0
5,0,32,0,11,10,7,53,1,12,0,4,0,14,0
4,0,67,0,9,7,36,45,1,1,0,4,0,37,0
1,0,27,0,11,3,7,18,1,7,20,0,0,10,0
4,0,27,0,13,8,7,40,1,1,0,7,0,37,0
9,0,33,0,26,11,7,35,1,5,0,4,147,14,0
9,0,17,0,25,11,7,53,1,8,20,5,3,46,0
9,0,13,1,12,5,7,16,1,4,18,1,0,21,0
6,0,17,1,34,7,7,0,1,2,18,5,0,37,0
1,1,27,0,2,4,30,20,1,2,18,7,0,10,0
8,0,17,0,36,11,7,53,1,5,0,5,1,14,0
11,0,17,0,20,7,7,35,1,8,20,5,0,14,0
15,0,17,1,31,8,7,33,1,5,0,5,1,48,0
2,1,27,0,2,5,30,40,1,1,18,7,0,37,0
8,0,72,0,21,10,37,41,1,5,0,5,0,14,0
9,0,17,0,32,10,7,20,1,13,0,5,0,46,0
10,0,27,0,46,10,7,6,0,2,18,5,0,14,0
17,1,17,0,3,11,7,46,1,10,0,3,0,14,0
15,0,17,0,23,8,7,1,1,5,0,5,0,14,0
9,0,23,0,22,9,7,17,1,5,0,5,0,14,0
17,1,17,0,13,3,7,1,1,7,20,0,0,10,0
11,0,23,0,25,9,7,43,1,5,0,5,5,48,0
9,0,17,0,11,7,7,21,1,7,20,5,1,14,0
17,0,27,0,31,11,7,22,1,2,18,1,0,46,0
9,0,17,1,7,4,7,32,1,1,18,4,0,37,0
8,0,17,0,5,5,7,55,1,1,0,8,0,37,0
10,0,17,0,23,8,7,18,1,7,20,1,0,46,0
17,1,27,0,2,1,30,45,1,2,0,0,0,9,0
11,0,17,1,10,6,7,41,1,2,18,2,0,37,0
14,0,32,1,21,9,7,20,1,5,0,5,0,14,0
10,0,72,0,8,4,37,21,1,2,20,1,0,37,0
10,0,17,0,2,9,7,35,1,5,0,5,0,14,0
6,0,55,0,2,6,7,17,1,1,0,7,3,48,0
0,0,27,0,5,3,30,1,1,1,18,1,0,37,0
15,0,72,0,12,11,37,4,1,8,0,5,5,14,0
17,1,27,0,1,0,30,45,1,2,18,0,0,10,0
12,0,32,0,10,7,7,1,1,2,18,4,0,37,0
6,0,67,0,7,5,7,12,1,2,18,7,0,37,0
14,0,33,1,18,5,7,21,1,2,18,1,0,27,0
1,0,27,0,6,5,7,45,1,1,18,0,0,37,0
8,0,17,0,40,11,7,4,1,5,0,1,0,46,0
17,1,17,0,5,7,7,1,1,7,20,0,0,10,0
16,0,17,1,17,6,7,45,1,13,0,2,0,14,0
11,0,33,0,17,7,7,17,1,5,0,5,0,39,0
6,0,27,1,10,7,7,4,1,7,20,4,0,10,0
1,1,27,0,2,2,7,32,0,1,18,7,0,37,0
9,0,23,0,17,5,7,18,1,6,0,5,4,14,0
15,0,17,1,18,7,7,20,1,7,0,1,25,46,0
9,0,67,0,1,6,7,20,1,2,18,5,0,37,0
7,0,72,0,35,11,37,40,1,5,0,5,23,14,0
3,0,27,0,9,6,7,17,1,1,0,1,0,37,0
14,0,17,0,30,11,7,1,1,5,0,5,1,14,0
8,0,23,1,21,7,7,17,1,8,20,5,0,14,0
11,0,17,0,14,6,7,44,1,9,20,1,0,9,0
9,0,35,0,38,11,7,20,1,5,0,5,0,48,0
10,0,72,1,7,6,37,38,1,2,18,5,0,37,0
1,1,27,1,7,4,30,32,0,2,18,0,0,9,0
17,1,35,0,1,7,7,29,1,4,0,4,0,14,0
8,0,67,1,5,4,7,1,1,1,18,7,0,37,0
2,0,23,0,12,11,7,29,1,7,18,4,0,14,0
14,0,55,0,24,7,7,18,1,10,0,5,41,14,0
15,0,17,0,25,8,7,30,1,5,0,5,0,14,0
14,0,17,0,14,7,7,4,1,7,0,5,0,10,0
8,0,17,1,23,7,7,35,1,2,18,4,0,37,0
8,0,15,0,6,9,7,24,1,2,18,5,0,37,0
15,0,23,0,3,7,7,43,1,8,0,5,0,14,0
11,0,17,0,31,11,7,28,1,5,0,5,1,14,0
6,0,20,0,38,11,7,35,1,2,20,5,0,37,0
11,0,72,0,22,8,37,16,1,5,0,5,0,14,0
4,1,33,0,23,11,7,1,1,1,0,7,0,37,0
7,0,32,0,26,9,7,30,1,4,20,5,0,18,0
8,0,17,0,8,11,7,11,1,9,0,5,0,46,0
14,0,34,0,19,8,7,1,1,5,0,2,0,14,0
0,1,72,0,4,2,7,21,1,2,20,8,0,27,0
1,0,17,0,29,11,7,21,1,4,20,4,0,18,0
17,0,68,0,26,11,7,46,1,5,0,8,0,14,0
4,0,27,0,12,5,30,45,1,2,18,4,0,10,0
5,0,72,0,10,7,37,22,1,2,18,5,0,37,0
8,0,27,0,11,7,7,20,1,2,18,5,0,37,0
8,0,17,0,20,11,7,9,1,8,20,5,3,46,0
9,0,27,0,3,2,30,9,2,2,18,1,0,37,0
8,0,17,0,22,5,7,35,1,6,20,5,0,14,0
14,0,17,0,29,9,7,13,1,5,0,5,0,14,0
4,0,17,0,9,11,7,1,1,2,0,1,31,27,0
10,0,17,0,22,11,7,45,1,5,0,4,0,14,0
17,1,27,0,3,3,30,1,1,2,18,0,0,10,0
8,0,17,0,39,11,7,13,1,5,0,8,0,14,0
7,0,17,0,36,10,7,32,0,1,18,5,0,37,0
16,0,23,0,28,8,7,1,1,7,0,8,0,14,0
10,0,17,0,1,8,7,35,1,5,0,5,2,14,0
9,0,17,0,9,10,7,43,1,9,0,4,0,14,0
2,0,17,0,43,11,7,1,1,5,0,8,0,14,0
10,0,72,0,4,4,37,40,1,2,18,1,0,18,0
17,1,27,0,3,2,7,32,0,2,18,0,0,9,0
1,1,27,0,4,1,30,45,1,2,18,7,0,10,0
2,0,17,0,22,10,7,29,1,7,0,4,0,14,0
10,0,72,1,21,6,37,35,1,2,18,5,0,37,0
11,0,23,0,13,7,7,35,1,12,20,5,0,14,0
4,0,27,0,25,5,7,45,1,2,18,1,0,10,0
9,0,72,0,14,8,37,0,1,8,0,7,0,14,0
1,1,23,0,1,2,7,1,1,2,18,7,0,10,0
11,0,23,1,17,6,7,35,1,7,0,5,0,46,0
8,0,17,1,53,11,7,17,1,2,18,1,0,43,0
17,1,27,0,1,3,30,1,1,2,18,0,0,10,0
9,0,17,0,22,9,7,32,0,2,18,5,0,37,0
15,0,17,0,22,9,7,35,1,5,0,5,0,14,0
17,1,27,0,6,4,30,1,1,2,18,0,0,9,0
4,0,27,1,21,6,30,1,1,1,18,1,0,37,0
2,1,17,0,16,0,7,53,1,2,18,7,0,9,0
9,0,35,0,11,10,7,35,1,5,0,8,0,14,0
10,0,67,1,19,7,7,16,1,1,18,5,0,37,0
8,0,17,1,5,5,7,20,1,1,18,5,0,37,0
10,0,17,0,17,10,7,35,1,7,18,5,0,14,0
17,1,27,0,9,6,30,45,1,2,18,0,0,9,0
10,0,72,0,20,10,37,41,1,5,0,4,0,14,0
9,0,17,0,23,8,7,3,1,6,0,4,0,14,0
6,0,17,0,14,7,7,20,1,7,0,5,0,39,0
11,0,23,1,23,7,7,55,1,5,0,5,0,14,0
9,0,17,0,31,9,7,17,1,5,0,5,0,14,0
2,0,17,0,9,7,7,40,1,2,20,1,0,18,0
12,0,17,0,46,11,7,17,1,5,0,5,0,14,0
14,0,72,0,13,8,37,43,1,4,18,5,0,14,0
8,0,32,0,25,11,7,1,1,5,0,5,0,14,0
6,0,17,0,30,11,7,40,1,13,0,4,0,14,0
17,0,72,0,16,11,37,46,1,7,0,3,0,14,0
11,0,17,1,6,4,7,13,1,1,0,1,0,37,0
2,0,23,0,15,11,7,20,1,7,0,4,0,14,0
9,0,27,1,3,5,7,40,1,2,0,2,11,14,0
17,0,17,1,45,11,7,45,1,2,18,1,0,43,0
4,0,23,0,7,10,7,35,1,2,20,5,1,46,0
2,0,27,0,14,10,30,45,1,7,20,4,0,30,0
12,0,67,1,16,7,7,16,1,1,18,5,0,37,0
14,0,17,0,11,11,7,55,1,1,18,2,0,37,0
17,1,27,0,16,4,30,17,1,2,18,7,0,9,0
9,0,17,0,5,3,7,11,1,2,18,2,0,37,0
5,0,17,0,26,6,7,0,1,2,0,1,0,14,0
6,0,17,1,28,7,7,4,1,7,20,1,0,10,0
9,0,72,0,27,9,37,13,1,2,18,5,0,37,0
8,0,22,1,8,5,7,1,1,2,18,5,0,37,0
14,0,23,0,27,8,7,22,1,6,0,2,48,48,0
17,1,27,0,4,6,30,18,1,2,18,0,0,37,0
8,0,17,0,25,11,7,1,1,5,0,5,0,14,0
14,0,17,1,23,6,7,16,1,2,18,2,0,37,0
2,0,17,1,31,9,7,45,1,5,0,1,0,14,0
8,0,17,0,22,10,7,20,1,7,0,5,4,46,0
1,0,27,0,8,5,30,18,1,7,20,1,0,10,0
8,0,17,0,16,8,7,11,1,8,0,5,10,46,0
17,0,27,0,25,5,30,45,1,2,18,5,0,10,0
9,0,17,1,12,4,7,0,1,2,18,5,0,37,0
8,0,17,0,6,8,7,35,1,5,0,5,0,14,0
5,0,17,0,4,7,7,45,1,7,0,1,0,10,0
8,0,17,1,5,5,7,20,1,1,18,8,0,37,0
0,1,27,1,12,6,30,32,0,2,18,1,0,9,0
9,0,17,0,10,7,7,1,1,6,0,8,0,14,0
10,0,17,0,54,11,7,11,1,13,0,5,0,14,0
8,0,27,0,5,7,7,1,1,2,18,5,0,37,0
4,0,27,0,18,7,30,1,1,2,18,5,0,37,0
8,0,33,0,44,11,7,20,1,7,0,1,21,14,0
9,0,35,0,45,11,7,16,1,4,0,4,172,14,0
12,0,32,0,16,7,7,55,1,2,18,2,0,37,0
17,1,27,0,7,4,30,18,1,2,18,0,0,9,0
1,0,27,0,23,11,7,17,1,6,0,4,0,46,0
0,1,23,0,1,11,7,21,1,10,0,5,0,14,0
10,0,17,0,40,11,7,20,1,5,0,5,0,14,0
0,1,17,0,3,9,7,43,1,2,18,4,0,37,0
11,0,17,0,3,7,7,42,1,8,0,2,0,14,0
17,0,72,0,20,11,37,46,1,7,20,4,0,14,0
8,0,17,0,28,8,7,22,1,1,0,4,0,37,0
17,1,27,0,8,11,7,20,1,2,18,3,1,14,0
11,0,17,0,4,5,7,55,1,1,18,8,0,37,0
11,0,17,0,29,9,7,6,0,11,0,4,0,6,0
10,0,17,0,23,8,7,45,1,2,18,5,0,27,0
4,0,17,0,16,10,7,33,1,2,18,5,0,37,0
5,0,72,0,7,5,37,4,1,2,18,5,0,37,0
15,0,17,0,28,8,7,30,1,5,0,5,0,14,0
8,0,27,0,11,7,7,24,1,2,18,5,0,37,0
14,0,23,0,8,11,7,35,1,5,0,4,0,48,0
9,0,17,0,33,11,7,40,1,8,0,8,18,14,0
10,0,67,0,9,2,7,18,1,1,18,1,0,37,0
4,1,27,0,8,8,7,1,1,1,0,7,0,37,0
11,0,17,0,9,9,7,43,1,8,18,5,4,37,0
2,0,27,1,21,6,30,1,1,1,18,1,0,37,0
7,0,32,0,1,3,7,30,1,1,18,1,0,37,0
14,0,17,0,23,8,7,21,1,2,0,5,0,14,0
16,0,17,0,16,7,7,40,1,6,0,5,0,14,0
4,0,32,1,14,5,7,20,1,2,18,7,0,37,0
17,0,55,0,32,11,7,46,1,9,0,3,0,14,0
17,0,27,0,23,11,7,17,1,1,0,4,0,37,0
14,0,68,0,19,10,7,30,1,5,0,5,0,14,0
17,0,27,1,19,5,30,45,1,2,18,0,0,9,0
14,0,17,1,12,4,7,55,1,1,0,5,0,37,0
8,0,35,1,15,7,7,40,1,2,18,5,0,37,0
2,0,27,0,5,3,30,45,1,2,0,1,0,9,0
8,0,17,0,1,4,7,27,1,2,18,4,0,37,0
2,0,67,0,15,2,36,18,1,7,20,1,0,10,0
14,0,32,1,23,6,7,16,1,2,18,5,0,37,0
16,0,67,0,20,8,7,18,1,6,0,5,13,14,0
9,0,17,0,13,7,7,28,1,5,0,5,23,14,0
10,0,17,0,9,7,7,30,1,3,18,5,0,18,0
0,1,27,0,8,5,30,45,1,1,0,0,0,37,0
9,0,17,1,29,9,7,16,1,2,18,5,0,37,0
9,0,23,0,19,9,7,20,1,5,0,5,0,14,0
3,0,67,0,11,7,7,53,1,1,0,1,0,37,0
4,0,17,0,20,11,7,20,1,1,0,4,0,37,0
3,1,17,0,1,2,7,37,1,10,0,8,0,14,0
9,0,17,0,42,11,7,17,1,5,0,5,0,14,0
10,0,72,1,20,4,37,55,1,2,18,5,0,18,0
9,0,27,0,18,8,30,1,1,5,0,5,0,18,0
10,0,72,1,15,6,37,20,1,2,18,5,0,37,0
8,0,11,0,4,5,7,21,1,2,18,5,0,37,0
17,1,27,1,2,3,30,17,1,2,18,0,0,37,0
10,0,17,1,26,6,7,16,1,2,18,5,0,27,0
0,1,23,0,1,7,7,1,1,2,20,7,0,27,0
7,0,17,1,29,9,7,32,0,1,0,5,0,37,0
3,0,27,0,7,11,7,17,1,1,0,1,0,37,0
17,1,17,0,4,11,7,1,1,8,0,4,0,14,0
8,0,17,0,30,7,7,35,1,1,18,1,0,37,0
17,1,33,0,1,1,7,45,1,1,0,7,0,37,0
2,1,27,0,15,5,7,45,1,2,18,0,0,9,0
0,1,27,0,3,3,30,1,1,2,18,0,0,9,0
2,0,23,0,34,11,7,1,1,5,0,5,0,14,0
8,0,17,0,30,11,7,11,1,5,0,5,2,14,0
10,0,17,0,6,0,7,1,1,2,0,1,29,27,0
17,1,17,0,1,4,7,11,1,7,20,3,0,10,0
16,0,34,0,19,8,7,51,1,5,0,2,0,14,0
9,0,17,0,34,10,7,20,1,11,0,5,0,46,0
9,0,17,0,27,10,7,32,0,2,18,5,0,37,0
9,0,72,0,39,11,37,20,1,7,18,5,0,14,0
5,0,33,0,20,7,7,18,1,9,0,4,0,9,0
8,0,27,1,19,5,7,32,0,2,18,1,0,37,0
6,0,17,0,7,11,7,45,1,5,0,5,0,14,0
11,0,17,0,24,11,7,20,1,5,0,5,0,14,0
9,0,23,0,20,7,7,1,1,8,0,5,0,46,0
12,0,72,0,37,11,37,20,1,7,18,5,0,14,0
7,0,72,0,11,9,37,21,1,2,20,5,0,27,0
9,0,50,1,25,5,7,35,1,7,20,5,0,30,0
17,0,55,0,21,10,7,29,1,9,0,3,0,46,0
14,0,32,0,38,11,7,52,1,2,18,5,0,37,0
17,1,17,0,3,11,7,46,1,8,0,3,0,14,0
5,0,17,0,3,7,7,45,1,7,0,1,0,37,0
3,0,67,0,13,6,7,18,1,2,18,5,0,37,0
4,0,27,0,4,8,7,40,1,1,0,7,0,37,0
8,0,27,0,20,8,7,18,1,6,20,1,0,46,0
1,0,17,1,26,6,7,18,1,1,18,5,0,37,0
3,0,27,0,11,7,7,20,1,2,18,5,0,37,0
8,0,27,0,15,9,30,18,1,2,18,4,0,37,0
15,0,32,0,23,9,7,45,1,4,0,5,0,18,0
16,0,55,1,18,10,7,50,1,11,0,5,0,14,0
14,0,17,1,23,6,7,16,1,2,18,2,0,37,0
11,0,32,0,3,5,7,43,1,1,18,8,0,37,0
0,1,17,0,2,3,7,49,1,1,18,8,0,37,0
8,0,17,0,40,11,7,20,1,8,0,5,0,46,0
4,0,29,0,13,8,7,4,1,2,18,1,0,37,0
6,1,27,0,1,5,30,12,1,1,18,7,0,37,0
5,1,34,0,2,3,7,21,1,1,18,5,0,37,0
8,0,32,1,9,4,7,35,1,2,18,1,0,37,0
1,1,27,0,3,1,30,45,1,2,18,7,0,10,0
3,0,17,0,22,8,7,45,1,7,18,5,0,46,0
5,0,17,0,3,7,7,1,1,1,18,4,0,37,0
6,0,27,1,17,5,7,18,1,2,18,4,0,37,0
8,0,17,0,18,8,7,11,1,5,0,5,8,46,0
14,0,17,1,17,6,7,35,1,7,18,5,0,44,0
8,0,72,0,36,11,37,20,1,5,0,5,0,14,0
2,0,17,0,1,11,7,35,1,8,0,4,0,14,0
2,0,23,0,11,11,7,16,1,7,0,4,0,14,0
17,1,27,0,10,3,30,1,1,7,20,0,0,10,0
8,0,17,1,10,5,7,20,1,1,18,5,0,37,0
5,0,17,0,38,11,7,32,1,8,0,5,0,14,0
8,0,22,1,19,6,7,30,1,2,20,1,0,37,0
9,0,17,0,14,7,7,1,1,2,18,5,0,37,0
11,0,17,0,30,11,7,53,1,12,0,4,1,14,0
11,0,17,0,34,10,7,21,1,2,18,5,0,18,0
6,0,17,0,8,6,7,21,1,7,18,4,0,14,0
9,0,72,0,16,8,37,29,1,8,0,7,0,14,0
8,0,23,0,19,11,7,20,1,5,0,4,0,14,0
2,0,17,0,20,10,7,29,1,7,0,4,0,14,0
0,0,32,0,23,7,7,45,1,6,0,5,32,14,0
4,0,17,0,3,9,7,37,1,5,0,5,3,14,0
9,0,72,0,48,11,37,41,1,5,0,1,1,14,0
15,0,17,1,32,8,7,55,1,5,0,5,0,14,0
3,1,27,1,1,8,7,12,1,2,18,1,0,37,0
7,0,17,0,34,10,7,32,0,1,18,5,0,37,0
1,1,67,0,3,6,7,18,1,7,20,3,0,10,0
7,0,32,0,23,9,7,11,1,2,20,5,0,46,0
15,0,72,0,20,8,37,12,1,5,0,5,0,14,0
8,0,17,0,21,6,7,35,1,5,0,4,75,14,0
8,0,67,0,30,7,7,53,1,1,18,1,0,37,0
11,0,17,0,17,6,7,35,1,5,0,2,0,27,0
12,0,33,0,43,10,7,4,1,4,0,4,9,14,0
7,0,17,0,3,1,7,40,1,2,18,1,0,37,0
0,1,27,0,1,2,30,1,1,2,18,1,0,10,0
17,1,17,0,1,11,7,46,1,8,0,7,0,14,0
8,0,72,0,37,11,37,41,1,5,0,4,0,14,0
8,0,17,0,15,9,7,1,1,4,18,8,0,37,0
8,0,17,1,16,6,7,28,1,7,0,5,0,14,0
9,0,17,0,24,7,7,55,1,8,0,8,0,14,0
8,0,17,0,40,10,7,35,1,8,0,5,0,46,0
15,0,17,0,8,10,7,43,1,2,0,1,35,27,0
3,0,33,0,13,5,7,17,1,1,0,1,0,37,0
9,0,32,0,10,11,7,29,1,8,0,4,0,14,0
6,0,17,0,33,11,7,20,1,3,18,5,0,19,0
8,0,27,0,8,5,7,40,1,5,0,1,2,14,0
17,1,27,0,1,1,7,32,0,7,20,0,0,30,0
6,0,17,0,25,8,7,22,1,2,20,1,0,46,0
17,1,27,0,3,9,7,1,1,2,18,0,0,37,0
8,0,17,1,13,6,7,55,1,1,0,1,0,37,0
9,0,17,0,37,11,7,45,1,8,0,5,0,14,0
17,1,27,0,1,3,30,1,1,2,18,0,0,37,0
8,0,33,1,42,10,7,35,1,7,0,5,2,14,0
12,0,27,0,22,7,30,55,1,2,18,5,0,37,0
14,0,32,0,37,11,7,12,1,2,18,5,0,37,0
10,0,17,0,4,9,7,35,1,5,0,5,1,14,0
3,0,23,0,18,11,7,35,1,7,0,4,0,14,0
4,0,17,0,26,10,7,35,1,4,0,5,1,18,0
8,0,33,0,3,5,7,1,1,2,18,5,0,37,0
17,0,72,0,13,11,37,21,1,2,20,5,0,27,0
11,0,23,0,11,8,7,35,1,12,20,5,0,14,0
6,0,35,0,21,11,7,20,1,5,0,5,2,48,0
14,0,32,1,11,5,7,51,1,2,18,5,0,37,0
17,1,27,0,9,6,30,18,1,2,18,0,0,37,0
17,0,32,0,22,11,7,29,1,7,0,4,0,14,0
2,0,23,0,5,11,7,35,1,9,0,4,5,14,0
14,0,17,0,31,10,7,1,1,5,0,5,0,14,0
8,0,17,0,15,7,7,21,1,5,0,8,0,14,0
10,0,17,0,1,7,7,13,1,5,0,5,2,48,0
8,0,27,0,22,5,7,45,1,1,18,1,0,37,0
7,0,17,0,5,2,7,50,1,2,18,2,0,27,0
3,0,17,0,20,8,7,41,1,10,0,5,1,18,0
8,0,27,1,7,2,7,24,1,2,18,7,0,37,0
4,0,55,0,23,11,7,29,1,7,18,4,4,14,0
11,0,17,1,17,5,7,42,1,1,18,2,0,37,0
17,1,27,0,1,2,30,1,1,2,18,0,0,10,0
17,1,27,0,1,1,30,45,1,2,0,0,0,9,0
14,0,17,0,24,9,7,40,1,12,0,5,2,14,0
14,0,27,1,15,5,7,1,1,2,18,2,14,14,0
8,0,17,1,49,11,7,17,1,2,18,1,0,43,0
9,0,17,0,43,10,7,35,1,8,0,5,0,14,0
4,0,67,0,2,6,7,16,1,2,18,5,0,37,0
10,0,67,0,7,4,7,24,1,1,18,7,0,37,0
14,0,17,0,25,8,7,1,1,2,18,4,26,37,0
5,0,33,0,18,6,7,17,1,5,0,1,0,18,0
8,0,27,0,44,11,7,20,1,2,18,4,0,37,0
2,0,23,0,21,11,7,20,1,5,0,4,0,14,0
5,0,17,1,5,2,7,41,1,1,18,4,0,37,0
11,0,17,0,21,7,7,28,1,5,0,5,12,14,0
5,0,27,0,20,7,7,18,1,2,0,4,0,9,0
14,0,17,0,23,8,7,21,1,2,0,5,0,14,0
14,0,17,0,41,10,7,30,1,8,0,5,2,14,0
11,0,17,0,35,10,7,21,1,5,0,5,0,14,0
10,0,17,1,19,7,7,0,1,1,18,5,0,37,0
9,0,72,0,17,11,37,45,1,2,18,5,0,27,0
8,0,72,0,2,9,37,29,1,9,0,4,1,14,0
16,0,72,0,40,11,37,40,1,5,0,5,17,14,0
14,0,68,1,36,11,7,20,1,6,0,5,0,14,0
9,0,17,1,21,5,7,35,1,7,20,5,0,30,0
14,0,17,1,15,6,7,18,1,1,18,2,0,37,0
3,0,17,0,38,11,7,17,1,5,0,8,0,14,0
3,0,11,0,8,2,7,42,1,7,20,1,0,37,0
8,0,17,0,14,9,7,45,1,6,0,4,0,14,0
10,0,72,1,4,5,37,9,1,2,18,2,0,37,0
17,0,35,0,11,11,7,46,1,5,0,3,0,14,0
11,0,17,0,30,11,7,45,1,5,0,1,0,14,0
10,0,55,0,30,7,7,21,1,7,18,5,0,48,0
9,0,17,0,44,11,7,17,1,5,0,5,0,14,0
