Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,Age,Income,is_churned
0,17,0,9,7,53,1,2,0,1,9,25,26,70000,0
0,17,0,10,7,26,1,6,0,8,0,39,56,125000,0
0,27,0,3,7,45,1,1,18,8,0,37,38,90000,0
0,17,0,28,7,1,1,5,0,2,1,48,68,124999,0
0,72,0,3,7,28,1,5,0,5,43,46,66,60000,0
0,17,0,30,7,1,1,13,0,4,0,14,64,149999,0
0,17,0,38,7,27,1,4,0,5,41,14,68,249999,0
0,55,0,4,7,24,1,2,18,5,0,37,37,124999,0
0,55,0,20,7,37,1,7,18,4,0,14,61,78738,0
0,27,0,6,30,18,1,7,20,4,0,14,44,30079,0
0,15,0,21,7,21,1,2,20,5,0,37,56,149999,0
0,23,0,26,7,40,1,5,0,8,0,14,69,399999,0
0,72,0,18,7,41,1,2,18,8,0,37,65,149999,0
0,17,0,30,7,35,1,2,0,5,0,14,62,399999,0
1,17,0,3,7,1,1,2,0,7,0,14,49,19999,0
0,72,0,21,7,8,1,5,18,5,0,21,64,202381,0
0,17,0,17,7,17,1,1,0,4,0,37,55,69999,0
0,17,0,10,7,20,1,5,0,5,0,46,68,125000,0
0,68,0,14,7,21,1,1,0,5,0,37,57,71748,0
0,4,0,24,7,9,1,2,18,1,0,37,62,144891,0
0,17,0,40,7,44,1,5,0,5,0,14,74,125000,0
0,15,0,18,7,20,1,2,18,5,0,37,58,145263,0
1,17,0,3,7,35,1,9,0,4,0,14,79,49999,0
0,17,0,30,7,48,1,5,0,5,0,46,64,314391,0
0,17,0,22,7,20,1,2,0,5,0,46,62,124999,0
0,25,0,25,7,20,1,2,18,5,0,37,69,79999,0
0,23,1,41,7,40,1,2,18,4,0,37,76,150000,0
0,55,0,51,7,51,1,5,0,4,7,48,76,89999,0
0,33,0,32,7,40,1,5,0,5,0,14,69,199999,0
0,32,1,5,7,33,1,5,0,5,0,14,61,124999,0
0,17,0,31,7,35,1,2,0,5,0,46,72,249999,0
0,27,0,4,30,1,1,2,18,0,1,9,28,23642,0
0,27,0,36,30,1,1,2,18,5,0,37,66,59999,0
0,72,0,21,7,30,1,2,18,8,0,37,62,89999,0
1,27,0,2,7,34,1,2,18,7,0,37,33,30000,0
0,27,0,9,30,45,1,2,18,0,0,10,51,17463,0
0,17,0,19,7,3,1,13,0,5,0,48,54,300000,0
0,17,0,26,7,35,1,5,0,5,1,14,65,400000,0
0,17,0,30,7,1,1,2,18,5,0,37,78,300000,0
1,27,0,8,7,1,1,1,18,0,0,37,31,19999,0
0,27,0,19,7,45,1,2,20,4,0,46,69,69999,0
0,17,0,38,7,48,1,5,0,5,0,27,69,314382,0
0,17,0,38,7,21,1,5,0,5,0,14,77,198467,0
0,32,0,38,7,41,1,2,0,1,6,46,68,59999,0
0,27,0,17,7,40,1,1,0,5,0,37,56,73166,0
0,17,0,33,7,43,1,5,0,5,0,14,72,200484,0
0,72,0,24,7,21,1,5,0,5,0,14,76,80000,0
0,17,0,51,7,13,1,6,0,5,0,27,75,106127,0
0,17,0,24,7,40,1,5,0,5,5,48,58,300000,0
0,17,0,8,7,17,1,5,0,5,0,14,57,49999,0
1,27,0,1,7,45,1,2,18,0,0,9,36,11621,0
0,27,0,22,7,17,1,7,0,1,0,9,62,61122,0
0,17,0,36,7,35,1,2,0,5,0,14,73,249999,0
0,23,0,22,7,45,1,1,18,1,0,37,57,69999,0
0,17,1,10,7,0,1,1,0,5,0,37,42,174999,0
0,17,0,34,7,20,1,5,0,5,0,48,78,150000,0
0,27,0,4,7,50,1,2,18,5,0,27,33,100000,0
1,72,0,5,7,20,1,2,0,3,0,14,69,15026,0
0,27,0,16,30,18,1,1,18,1,0,37,48,79999,0
0,55,1,7,7,0,1,2,18,1,0,37,45,149999,0
0,23,0,11,7,20,1,5,0,5,0,14,74,99999,0
0,68,0,19,7,27,1,2,18,5,0,37,69,60000,0
0,17,1,37,7,27,1,2,18,4,1,14,68,89999,0
1,27,0,2,7,21,1,1,18,8,0,37,46,79999,0
0,17,0,19,7,1,1,5,0,5,0,14,55,149999,0
0,17,0,18,7,1,1,2,18,4,0,37,74,19946,0
0,67,0,6,7,49,1,1,18,7,0,37,39,89999,0
0,17,0,45,7,1,1,6,18,4,1,14,76,39999,0
1,17,0,4,7,46,1,5,0,3,0,14,73,19999,0
0,38,0,23,7,42,1,2,18,2,25,48,59,321139,0
0,17,0,4,7,55,1,2,0,5,0,14,58,109591,0
0,17,0,2,7,26,1,5,0,5,1,14,62,124999,0
1,17,0,4,7,45,1,7,0,3,2,14,76,19999,0
0,17,0,21,7,20,1,7,0,5,1,46,66,124999,0
0,55,0,29,7,20,1,2,18,5,0,27,59,125000,0
0,32,0,1,7,1,1,1,18,4,0,37,24,99999,0
0,17,0,21,7,20,1,5,0,5,0,37,75,660400,0
0,17,1,21,7,41,1,2,18,2,0,37,49,399999,0
0,17,0,26,7,28,1,3,18,5,0,14,67,399999,0
0,27,1,20,7,20,1,8,0,5,2,9,52,79999,0
1,27,0,1,30,1,1,7,18,4,0,37,57,18899,0
0,4,1,6,7,55,1,2,18,2,0,37,52,249999,0
1,27,0,7,30,1,1,2,18,0,0,9,51,10000,0
0,55,1,23,7,30,1,6,0,2,1,14,75,750000,0
0,17,0,1,7,1,1,1,18,4,0,37,71,89999,0
0,17,0,12,7,30,1,1,18,5,0,37,50,99999,0
0,27,0,9,7,45,1,2,18,1,0,9,71,13538,0
0,50,1,12,7,40,1,2,18,5,0,37,52,500000,0
0,17,0,7,7,40,1,2,18,5,0,14,62,20608,0
0,55,0,1,7,20,1,9,0,4,6,14,61,19999,0
0,17,1,21,7,55,1,5,0,2,0,14,62,300000,0
0,55,1,8,7,6,0,1,18,4,0,37,57,149999,0
1,67,0,4,7,18,1,7,20,7,0,10,53,39999,0
0,17,0,48,7,20,1,5,0,5,0,14,78,89999,0
0,32,0,24,7,40,1,3,0,8,0,46,63,370926,0
0,17,0,24,7,20,1,6,0,4,83,14,52,100000,0
0,17,0,26,7,35,1,5,0,5,0,14,61,399999,0
0,17,0,34,7,22,1,5,0,5,0,14,71,199313,0
0,17,0,28,7,20,1,1,18,5,0,37,68,69999,0
0,17,0,2,7,40,1,1,18,0,0,37,35,69999,0
0,72,0,7,7,55,1,1,18,8,0,37,43,174999,0
0,60,0,20,7,3,1,2,18,5,1,37,56,151398,0
0,17,1,14,7,12,1,2,0,5,0,14,54,672168,0
1,27,0,6,7,45,1,2,18,0,0,37,28,20000,0
0,33,0,23,7,20,1,2,18,4,0,37,67,100000,0
0,27,0,33,7,1,1,5,0,5,0,14,76,149999,0
0,17,0,5,7,33,1,1,18,2,0,37,36,200000,0
0,68,0,17,7,11,1,1,18,8,0,37,58,60000,0
0,17,0,13,7,35,1,7,18,5,0,14,56,399999,0
0,17,0,11,7,29,1,2,18,4,0,37,72,89999,0
0,27,1,19,7,20,1,2,0,5,1,9,52,79999,0
0,72,0,20,7,40,1,6,0,1,68,14,64,125000,0
0,17,0,42,7,1,1,5,0,5,0,14,77,90000,0
0,17,0,25,7,35,1,4,0,5,118,14,55,249999,0
0,17,1,8,7,21,1,2,18,4,0,37,40,174999,0
0,17,0,23,7,3,1,2,18,1,0,27,56,89999,0
0,32,0,30,7,40,1,5,0,5,1,14,61,199999,0
0,17,0,32,7,29,1,7,20,4,0,14,68,49999,0
0,32,0,1,7,20,1,1,18,5,0,37,35,125000,0
0,17,0,35,7,20,1,5,0,5,1,14,77,99999,0
0,27,0,15,7,21,1,1,0,5,0,37,47,72645,0
0,17,0,13,7,1,1,5,0,5,0,37,65,40000,0
0,23,0,22,7,16,1,6,0,1,69,14,67,125000,0
0,55,0,35,7,30,1,5,0,1,0,48,72,102807,0
0,17,0,34,7,1,1,8,0,5,11,46,68,79999,0
1,72,0,5,37,1,1,7,20,7,0,10,34,29999,0
0,17,0,37,7,17,1,7,20,4,0,46,78,49999,0
0,27,0,16,7,51,1,0,0,1,0,46,57,194417,0
1,27,0,1,7,1,1,2,18,0,0,37,31,10000,0
0,34,0,16,7,35,1,2,18,5,0,14,60,67415,0
1,27,0,1,7,45,1,2,18,7,0,37,34,59999,0
0,23,0,28,7,17,1,2,18,5,0,37,63,144587,0
0,17,1,21,7,33,1,5,0,5,0,14,60,124999,0
1,27,0,2,7,45,1,2,18,7,0,37,30,50000,0
0,17,0,4,7,40,1,7,18,4,0,37,21,20774,0
0,17,0,25,7,32,1,2,0,7,6,9,53,45500,0
0,68,0,37,7,1,1,5,0,5,0,14,72,399999,0
0,17,0,11,7,35,1,8,0,5,0,14,67,70000,0
0,32,0,27,7,1,1,5,0,5,0,14,60,199999,0
1,27,0,14,7,17,1,2,18,7,0,37,64,15697,0
0,17,0,17,7,4,1,7,0,4,0,18,57,79999,0
0,32,0,16,7,20,1,2,18,2,0,27,56,199999,0
0,17,0,46,7,43,1,5,0,4,0,14,78,59999,0
0,55,0,20,7,55,1,2,0,0,0,14,62,101585,0
0,27,0,4,30,45,1,1,0,5,0,37,46,174999,0
0,17,0,1,7,40,1,1,18,0,0,37,18,70000,0
0,17,0,25,7,28,1,12,0,5,4,14,60,174999,0
0,27,0,16,30,1,1,2,18,3,0,47,73,14124,0
0,17,1,1,7,38,1,13,0,2,1,14,59,399999,0
0,57,0,41,7,17,1,7,0,8,0,46,71,89999,0
0,27,0,21,30,45,1,2,18,1,0,37,46,100000,0
0,17,1,5,7,25,1,2,20,5,0,27,43,300000,0
0,27,0,9,7,45,1,2,18,0,0,37,45,29999,0
1,38,0,4,7,53,1,2,18,5,0,37,56,79999,0
0,17,0,35,7,35,1,8,0,5,0,14,65,59999,0
0,17,0,47,7,0,1,5,0,4,0,14,76,106003,0
0,51,0,18,7,1,1,2,18,5,0,37,46,49999,0
0,17,0,16,7,55,1,5,0,5,6,14,61,300000,0
0,72,0,12,37,1,1,8,0,5,0,14,77,99999,0
0,17,0,2,7,32,1,2,18,5,0,14,36,51215,0
0,60,1,4,7,35,1,2,18,5,0,37,37,300000,0
0,17,1,24,7,55,1,2,18,5,0,18,53,396211,0
1,27,0,2,7,1,1,2,18,0,0,9,19,29999,0
0,17,0,30,7,21,1,5,0,5,2,14,67,124999,0
1,23,0,13,7,46,1,5,0,3,2,14,72,15130,0
0,17,1,18,7,20,1,2,20,1,23,14,49,90000,0
0,17,0,17,7,12,1,2,18,5,0,37,59,98190,0
0,17,0,26,7,40,1,4,18,4,0,14,76,60013,0
0,27,1,13,7,35,1,1,18,5,0,37,43,300000,0
1,34,0,2,7,1,1,2,20,5,0,10,21,29999,0
1,27,0,2,7,1,1,2,18,1,0,27,31,29999,0
0,17,1,17,7,35,1,5,0,1,0,48,67,100000,0
0,32,0,12,7,3,1,5,0,4,0,14,77,29999,0
0,17,0,4,7,8,1,2,18,2,0,37,46,150100,0
0,17,0,36,7,43,1,5,0,5,0,14,75,199999,0
0,32,1,12,7,53,1,2,18,5,0,37,68,60000,0
0,17,0,26,7,30,1,5,0,5,0,46,77,249999,0
1,17,0,1,7,1,1,2,0,4,0,14,21,16587,0
0,17,1,15,7,20,1,5,0,1,1,14,44,69999,0
1,27,0,2,30,17,1,2,18,0,0,10,27,19999,0
0,11,1,18,7,45,1,5,18,2,24,39,56,300000,0
0,34,0,23,7,50,1,5,0,5,0,14,62,300000,0
0,23,0,11,7,53,1,7,0,1,0,14,69,29999,0
0,72,0,5,7,21,1,2,20,7,0,27,40,149999,0
0,72,0,32,7,1,1,8,0,2,0,14,78,149999,0
1,72,0,14,37,1,1,1,18,7,0,37,40,59999,0
0,35,1,18,7,55,1,5,0,2,0,14,56,300000,0
0,17,0,32,7,45,1,5,0,1,0,14,65,40000,0
0,17,0,30,7,20,1,5,0,5,0,14,66,199999,0
0,17,0,21,7,16,1,7,18,4,0,14,61,50000,0
0,17,1,13,7,26,1,7,0,5,3,14,51,124999,0
0,23,0,10,7,44,1,12,0,5,0,46,56,467137,0
0,17,0,29,7,35,1,6,0,5,0,14,62,399999,0
0,27,0,26,7,20,1,5,0,1,0,37,66,103275,0
0,17,0,26,7,16,1,2,18,5,0,46,74,79999,0
1,17,0,4,7,1,1,2,18,3,0,37,49,19999,0
0,17,0,14,7,35,1,6,20,5,0,14,67,99999,0
0,27,1,17,7,20,1,2,18,5,0,37,59,199999,0
0,17,0,25,7,24,1,5,0,5,0,14,58,199999,0
0,55,1,8,7,9,2,2,18,1,0,37,51,150000,0
1,27,0,6,30,1,1,2,18,0,0,10,63,10221,0
0,17,0,19,7,53,1,1,18,4,0,37,76,19999,0
0,17,1,6,7,42,1,2,0,1,44,14,63,100000,0
1,27,0,4,7,45,1,1,0,0,0,37,44,29999,0
0,27,0,15,7,27,1,2,18,5,0,37,62,59999,0
0,17,1,20,7,20,1,1,0,5,20,37,47,499999,0
0,23,1,17,7,17,1,7,0,4,3,37,43,39999,0
0,27,0,9,7,17,1,1,0,1,0,37,59,50000,0
0,17,0,16,7,45,1,2,20,4,1,46,75,69999,0
0,32,0,18,7,1,1,2,0,5,3,48,56,84589,0
0,17,0,24,7,41,1,7,18,2,0,14,57,199999,0
0,17,0,21,7,30,1,5,0,5,3,14,73,300000,0
0,27,1,10,7,1,1,1,18,5,0,37,66,39999,0
0,17,0,31,7,13,1,5,0,5,2,14,75,49999,0
0,27,0,28,7,20,1,2,18,4,0,37,57,45156,0
0,17,0,35,7,53,1,5,0,4,0,48,77,29999,0
0,27,0,37,7,1,1,2,18,4,0,37,67,99999,0
0,29,1,19,7,41,1,2,18,2,0,37,48,399999,0
0,27,1,12,7,1,1,2,18,5,0,37,43,89999,0
0,38,0,19,7,50,1,2,18,5,0,27,51,499999,0
0,67,0,24,7,18,1,1,18,4,0,37,49,79999,0
0,27,0,25,7,18,1,2,18,1,0,46,69,79999,0
0,17,1,4,7,20,1,1,18,5,0,37,49,89999,0
0,68,0,11,7,1,1,2,18,4,0,37,77,16392,0
0,32,0,39,7,30,1,5,0,5,0,37,77,335954,0
0,17,0,23,7,41,1,2,18,4,0,27,60,150000,0
0,27,0,9,7,1,1,1,0,5,0,37,20,59999,0
0,17,0,19,7,0,1,7,20,5,0,18,57,89999,0
0,72,1,41,37,35,1,5,0,5,1,14,70,399999,0
0,17,0,34,7,12,1,2,0,7,0,27,75,89999,0
0,17,1,20,7,35,1,5,0,5,0,14,59,124999,0
1,27,0,1,30,45,1,2,0,0,0,37,31,59999,0
0,27,0,8,30,45,1,2,18,5,0,37,39,79999,0
0,27,0,7,7,45,1,2,18,1,0,9,40,30000,0
1,67,0,21,7,53,1,2,18,3,0,37,66,16406,0
0,67,1,6,7,35,1,2,18,5,0,27,45,124999,0
0,17,0,24,7,35,1,5,0,5,8,14,74,124999,0
0,17,0,17,7,1,1,5,0,4,0,14,67,69999,0
0,17,0,20,7,40,1,5,0,5,0,14,60,149999,0
0,23,0,19,7,1,1,6,20,5,0,18,54,90000,0
0,29,0,1,7,30,1,2,18,8,0,37,46,200000,0
0,23,0,16,7,46,1,6,18,3,2,14,57,15360,0
1,27,0,4,30,1,1,2,18,0,0,10,40,20000,0
1,27,0,28,7,1,1,2,18,0,0,37,79,18297,0
0,17,0,15,7,30,1,5,0,5,0,37,60,335898,0
0,17,0,42,7,55,1,5,0,5,0,14,77,124999,0
0,27,1,28,7,32,0,2,18,1,0,9,33,49999,0
0,17,0,18,7,50,1,7,18,5,0,37,56,513121,0
0,17,0,41,7,20,1,5,0,5,0,14,77,90000,0
0,17,0,28,7,37,1,5,0,5,5,14,77,199999,0
0,17,0,3,7,18,1,2,18,1,0,37,36,39999,0
0,15,1,22,7,53,1,2,18,5,0,37,54,59999,0
0,17,0,27,7,17,1,5,0,5,0,14,76,175000,0
0,55,0,22,7,22,1,5,0,2,0,14,72,249999,0
0,14,0,6,7,28,1,2,18,5,0,37,50,249999,0
0,17,0,19,7,18,1,7,0,5,0,14,67,69999,0
0,17,0,44,7,41,1,5,0,4,0,14,77,124999,0
1,27,0,3,30,45,1,1,18,1,0,37,53,10000,0
0,17,0,23,7,29,1,5,0,4,0,14,66,149999,0
0,17,0,20,7,18,1,5,0,5,0,14,75,29999,0
0,17,0,25,7,55,1,5,0,5,4,14,72,124999,0
0,17,0,48,7,45,1,5,0,5,0,14,78,150000,0
0,67,0,7,7,18,1,2,18,1,0,37,33,40000,0
0,27,0,23,30,1,1,9,18,4,0,37,63,150000,0
0,72,0,17,7,29,1,5,0,5,1,14,45,149999,0
0,17,0,28,7,51,1,2,18,1,0,37,57,124999,0
0,27,1,7,7,32,0,2,0,7,0,9,53,20000,0
0,27,0,52,7,21,1,8,0,8,0,37,77,116910,0
0,17,0,29,7,10,1,13,0,4,0,14,62,149999,0
1,27,0,3,7,32,1,1,0,7,0,37,68,53125,0
0,27,0,2,7,17,1,2,18,8,0,37,39,199999,0
0,72,0,2,7,21,1,8,0,1,0,14,63,69999,0
0,17,0,20,7,29,1,5,0,5,1,14,76,90000,0
0,23,1,14,7,21,1,1,0,8,0,37,46,174999,0
0,17,0,11,7,22,1,7,18,1,0,14,63,49999,0
1,17,0,14,7,32,0,5,0,0,0,14,35,17639,0
1,27,0,24,7,18,1,1,20,0,0,14,61,21902,0
1,72,0,4,30,53,1,2,18,7,0,18,31,54438,0
0,27,0,20,7,17,1,1,18,1,0,37,71,15569,0
0,27,1,9,7,20,1,2,18,5,0,37,44,200000,0
0,17,1,18,7,9,2,1,0,1,0,37,46,174999,0
0,17,1,17,7,28,1,6,0,5,92,14,51,199999,0
0,67,0,11,7,4,1,2,18,5,0,37,54,90000,0
0,11,1,11,7,8,1,5,18,5,0,46,61,204202,0
1,27,0,13,7,45,1,1,0,1,0,37,72,11318,0
0,27,1,22,30,45,1,2,18,1,0,37,45,100000,0
0,17,0,33,7,37,1,9,0,5,0,14,69,300606,0
0,17,1,17,7,4,1,5,0,4,0,14,66,69999,0
0,17,0,43,7,17,1,5,0,5,2,14,77,124999,0
0,72,0,15,7,45,1,9,0,1,0,29,70,19999,0
0,29,1,20,7,55,1,2,18,2,0,37,56,249999,0
1,27,0,1,7,43,1,2,18,0,0,37,31,12305,0
0,34,0,25,7,20,1,1,18,5,0,44,58,249999,0
0,17,0,29,7,30,1,6,0,4,0,46,66,99999,0
1,27,0,10,7,40,1,2,0,1,1,9,69,11599,0
0,60,0,8,7,1,1,1,18,1,0,37,72,22489,0
0,17,0,45,7,20,1,8,0,5,6,18,72,39999,0
0,55,0,5,7,30,1,2,18,5,0,37,39,124999,0
1,27,0,6,30,1,1,2,0,0,0,37,26,12421,0
1,27,0,4,30,45,1,2,18,7,0,10,30,59999,0
0,17,0,37,7,35,1,8,0,5,0,14,75,59999,0
0,17,0,7,7,40,1,1,18,1,0,37,51,49999,0
0,32,1,10,7,45,1,2,18,5,0,37,69,59999,0
0,27,1,4,30,1,1,2,18,1,0,37,59,69999,0
0,17,0,19,7,17,1,8,0,4,3,37,76,70000,0
0,17,0,46,7,35,1,5,0,5,37,14,51,175000,0
0,17,0,37,7,30,1,2,18,5,0,31,78,336936,0
0,17,1,18,7,50,1,2,18,2,0,37,51,750000,0
0,22,1,27,7,17,1,2,18,5,0,14,52,89999,0
0,72,0,25,37,37,1,5,0,5,0,27,60,300000,0
0,17,0,22,7,21,1,2,18,5,0,48,64,149999,0
0,22,0,30,7,20,1,5,0,5,2,14,61,90000,0
0,17,1,14,7,55,1,1,0,5,0,37,44,499999,0
0,17,0,13,7,1,1,2,18,5,0,27,48,403472,0
0,72,1,36,37,21,1,5,0,5,1,14,66,399999,0
0,17,0,20,7,30,1,5,0,5,0,14,64,400000,0
0,17,0,28,7,45,1,11,0,5,85,14,53,99999,0
0,17,0,41,7,20,1,7,0,5,0,46,72,89999,0
1,27,0,6,30,45,1,2,18,3,0,9,46,79999,0
0,55,0,22,7,20,1,2,0,5,7,46,64,124999,0
0,17,0,23,7,20,1,12,0,5,0,14,57,300000,0
0,17,0,42,7,45,1,5,0,5,3,14,76,90140,0
0,17,0,20,7,40,1,5,0,5,0,14,37,399999,0
0,27,1,11,7,45,1,2,18,4,0,37,42,29999,0
0,17,0,19,7,35,1,7,0,5,0,14,78,79999,0
1,17,0,1,7,18,1,2,18,3,0,14,24,19170,0
0,17,0,44,7,37,1,8,0,5,0,14,71,313849,0
0,17,1,16,7,55,1,2,18,5,0,37,58,200000,0
0,38,1,7,7,9,2,2,18,1,0,37,48,174999,0
0,17,0,16,7,16,1,9,0,4,0,14,50,24978,0
0,17,0,46,7,18,1,6,18,4,1,14,78,39999,0
0,33,0,17,7,21,1,2,0,5,17,46,55,499999,0
0,27,0,37,7,40,1,2,18,4,0,37,67,99999,0
0,32,0,28,7,30,1,2,0,5,0,46,70,337535,0
0,17,0,35,7,1,1,5,0,5,0,14,72,149746,0
0,72,0,1,7,53,1,6,0,4,0,18,38,26549,0
0,60,0,14,7,18,1,2,18,5,0,46,49,153926,0
0,32,0,15,7,21,1,6,0,8,52,14,55,210800,0
0,27,0,15,30,45,1,2,18,1,0,9,48,29999,0
0,33,1,9,7,20,1,2,0,5,7,14,66,143296,0
0,32,0,32,7,40,1,2,18,5,1,37,72,94338,0
0,17,0,26,7,17,1,7,0,5,0,27,72,105932,0
0,17,0,22,7,13,1,5,0,5,0,14,69,80000,0
1,27,0,6,7,45,1,1,18,1,0,37,29,54086,0
0,72,0,31,7,20,1,5,0,5,1,14,65,90000,0
0,67,0,14,36,18,1,1,18,4,0,37,57,79999,0
1,27,0,2,30,49,1,2,18,0,0,10,44,29999,0
0,17,0,36,7,22,1,5,0,5,0,14,75,49999,0
0,17,0,22,7,28,1,5,0,5,24,14,62,175000,0
0,17,0,22,7,51,1,2,18,1,3,37,57,124999,0
0,17,0,50,7,20,1,5,0,5,0,48,77,150000,0
0,55,0,11,7,30,1,2,18,4,0,14,44,64181,0
0,17,1,22,7,46,1,10,0,5,62,18,50,150000,0
0,55,0,28,7,20,1,5,0,8,4,48,67,90000,0
0,27,0,2,7,41,1,7,18,8,0,27,46,49999,0
0,22,0,5,7,1,1,2,0,1,128,27,44,19999,0
0,27,0,8,7,3,1,1,18,1,0,37,41,49999,0
0,20,0,20,7,17,1,7,18,1,0,43,71,37577,0
0,22,0,1,7,55,1,2,18,8,0,37,44,174999,0
0,17,0,35,7,20,1,2,18,5,0,14,77,174999,0
0,27,0,15,30,1,1,2,18,4,0,37,46,69999,0
0,17,0,19,7,30,1,2,18,5,0,37,75,149999,0
0,17,0,3,7,41,1,1,18,7,0,37,29,69999,0
1,17,0,3,7,51,1,2,0,7,0,14,34,89999,0
0,17,1,20,7,1,1,5,0,5,6,14,51,199999,0
0,17,0,16,7,18,1,5,0,1,0,14,67,39999,0
0,17,0,38,7,40,1,8,20,4,0,14,76,49999,0
0,32,0,35,7,1,1,5,0,5,0,14,61,117748,0
1,27,0,8,30,1,1,1,18,3,0,37,73,18854,0
0,17,0,21,7,21,1,5,0,5,15,46,63,100000,0
0,17,1,27,7,52,1,5,0,5,3,14,68,399999,0
0,67,0,7,7,21,1,2,18,5,0,37,40,174999,0
0,27,1,29,30,1,1,2,18,1,0,37,60,59999,0
0,27,0,6,7,21,1,2,0,8,0,28,54,124999,0
1,27,0,3,7,45,1,1,18,0,0,37,33,19999,0
0,60,1,4,7,35,1,2,18,5,0,37,39,300000,0
0,23,0,19,7,20,1,5,0,4,0,14,73,100000,0
0,17,0,24,7,17,1,5,0,2,0,14,61,300000,0
0,17,0,37,7,37,1,2,18,5,0,37,70,300000,0
0,17,1,23,7,40,1,11,0,5,0,14,55,199999,0
1,17,0,2,7,1,1,2,18,3,0,37,62,19999,0
0,17,0,22,7,17,1,5,0,1,0,14,67,40000,0
0,17,0,9,7,35,1,9,0,4,6,14,76,39999,0
0,17,0,19,7,40,1,11,0,5,0,14,57,100000,0
0,27,0,48,30,4,1,2,18,5,0,37,73,59999,0
0,17,0,33,7,1,1,8,0,5,0,46,76,79999,0
0,17,1,6,7,27,1,2,18,5,0,37,71,164529,0
1,27,0,6,30,45,1,1,18,0,0,37,35,14575,0
0,72,0,5,7,1,1,8,18,5,0,46,66,59999,0
0,27,0,7,7,17,1,1,18,1,6,37,68,37467,0
0,27,0,7,30,32,1,2,0,1,0,9,42,23015,0
0,17,0,2,7,50,1,5,0,4,0,14,68,400741,0
0,17,0,27,7,45,1,5,0,1,0,14,55,17797,0
0,27,0,9,7,1,1,2,18,4,0,14,44,33338,0
0,23,1,19,7,22,1,7,18,2,0,37,42,175000,0
0,27,0,11,30,1,1,1,18,5,0,37,49,79999,0
0,17,0,34,7,16,1,2,18,1,0,46,73,80000,0
0,67,0,19,7,1,1,1,18,3,0,9,71,16343,0
0,27,0,11,30,32,1,2,18,1,0,9,42,22884,0
0,32,1,20,7,23,1,2,18,5,0,37,49,89999,0
0,67,0,15,7,4,1,2,18,4,0,37,46,69999,0
1,27,0,5,30,18,1,2,18,0,0,37,50,20000,0
0,67,0,6,7,21,1,1,18,5,0,37,40,174999,0
0,27,1,17,30,17,1,2,18,1,0,27,76,124999,0
0,72,0,37,7,16,1,5,0,5,0,14,72,100000,0
0,27,0,27,7,1,1,5,0,4,0,14,61,107280,0
0,17,0,1,7,1,1,5,0,5,1,37,59,124999,0
0,27,1,15,7,1,1,2,0,4,0,37,46,70000,0
0,17,0,48,7,4,1,9,0,5,5,46,78,69999,0
0,17,0,11,7,55,1,6,0,2,26,37,51,347270,0
0,17,0,10,7,29,1,5,0,4,0,14,77,174911,0
0,55,0,36,7,27,1,2,0,5,1,46,63,239240,0
0,32,0,29,7,45,1,3,0,8,0,46,66,368247,0
0,27,0,5,7,54,1,1,18,5,0,37,57,89999,0
0,17,0,19,7,18,1,5,0,5,1,14,64,69999,0
1,27,0,9,7,1,1,2,18,0,0,37,33,12422,0
0,17,0,17,7,55,1,2,0,4,74,14,55,99999,0
0,67,0,3,7,18,1,2,18,5,0,37,31,40000,0
0,17,0,36,7,10,1,5,0,5,0,14,77,79999,0
0,54,0,19,7,28,1,5,0,5,0,14,72,300833,0
0,17,0,16,7,53,1,12,0,4,0,14,78,174999,0
0,17,0,38,7,22,1,9,0,4,0,14,74,89999,0
0,32,0,3,7,28,1,7,0,5,0,14,77,99999,0
1,27,0,6,30,1,1,2,18,0,0,37,52,39999,0
0,23,0,30,7,42,1,5,0,5,9,14,68,199999,0
0,27,1,22,7,0,1,2,18,2,0,37,50,174999,0
0,17,0,20,7,11,1,2,18,5,0,37,61,150000,0
0,27,0,10,7,1,1,8,0,5,0,46,63,59999,0
1,27,0,9,7,1,1,2,18,7,0,9,57,79999,0
1,27,0,2,30,45,1,2,0,0,0,37,27,59999,0
0,17,0,51,7,0,1,5,0,4,0,27,76,106045,0
0,17,0,17,7,30,1,2,18,7,0,37,53,124999,0
0,17,0,36,7,28,1,5,0,5,38,14,68,183074,0
0,27,0,21,7,40,1,2,18,8,0,37,61,50000,0
0,17,1,17,7,20,1,5,0,2,5,14,52,300072,0
0,68,1,19,7,1,1,1,18,8,0,37,56,124999,0
0,17,0,39,7,41,1,8,0,1,0,14,73,59999,0
0,17,0,18,7,38,1,7,18,5,0,37,56,513121,0
0,17,0,34,7,20,1,7,0,5,0,14,78,79999,0
0,17,0,23,7,53,1,2,18,4,0,37,66,149999,0
0,72,1,23,7,20,1,2,18,5,0,37,52,89999,0
0,23,1,18,7,42,1,7,18,2,0,37,47,175000,0
0,17,0,26,7,20,1,6,0,4,1,14,66,125000,0
0,29,1,11,7,55,1,2,18,2,0,37,53,249999,0
0,35,1,12,7,35,1,2,18,5,0,37,48,300000,0
0,67,0,3,7,45,1,1,0,4,0,37,56,29999,0
1,27,0,15,30,1,1,2,18,0,0,37,71,12704,0
0,27,0,12,30,1,1,2,18,1,0,10,70,14139,0
