Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned,Age,Income
OWNER,Hispanic,0,12,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,37,27794
OWNER,Vietnamese,0,18,Vietnamese,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,Fri-Sun,MW,0,CustCall,1,67,69999
OWNER,English,0,13,English,HUNTINGTON BEACH,ORANGE,$10.00 - $10.99,7Day,MW,0,VRU,0,73,149999
OWNER,German,0,17,English,LAGUNA NIGUEL,ORANGE,$5.00 - $5.99,7Day,MW,0,TeleIn,1,43,499999
OWNER,German,0,17,English,LAGUNA NIGUEL,ORANGE,$7.00 - $7.99,7Day,MW,0,TeleIn,1,42,499999
OWNER,Italian,0,21,English,ALISO VIEJO,ORANGE,$2.00 - $2.99,SoooTFS,FM,0,Crew,1,46,70000
OWNER,English,0,3,English,SAN CLEMENTE,ORANGE,$7.00 - $7.99,7Day,MM,0,CustCall,1,72,60000
OWNER,English,0,11,English,IRVINE,ORANGE,$3.00 - $3.99,Thu-Sun,YM,0,TeleIn,1,76,169052
OWNER,German,0,14,English,PLACENTIA,ORANGE,$1.00 - $1.99,SunOnly,YW,0,TeleIn,1,62,90000
OWNER,Irish,0,13,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,56,150000
OWNER,Hispanic,0,10,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,31,90000
OWNER,Hispanic,0,24,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FM,0,TeleOut,1,48,99999
OWNER,Japanese,0,37,English,ANAHEIM,ORANGE,$3.00 - $3.99,SunOnly,MW,0,CustCall,1,77,100000
OWNER,Hispanic,0,31,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,SunOnly,MM,0,System,1,63,79999
RENTER,Hispanic,0,1,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,27,39999
OWNER,Vietnamese,0,23,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,0,47,116371
OWNER,Austrian,0,53,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,SunOnlyT,MW,0,TeleIn,1,78,100000
RENTER,Vietnamese,0,1,Vietnamese,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,20,10000
RENTER,English,0,2,English,PLACENTIA,ORANGE,$3.00 - $3.99,SoooTFS,FE,0,TeleOut,1,28,16966
OWNER,Hispanic,0,9,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,46,174999
OWNER,Irish,0,15,English,COSTA MESA,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,DirectMl,1,65,19999
OWNER,German,1,19,English,SAN CLEMENTE,ORANGE,$7.00 - $7.99,7Day,MM,0,TeleIn,1,75,500000
RENTER,Korean,0,8,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,59,60000
RENTER,Hispanic,1,15,Spanish,SANTA ANA,ORANGE,$0.51 - $0.99,Thu-Sun,FE,0,TeleOut,1,38,10000
OWNER,Japanese,0,43,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,Thu-Sun,MW,0,DirectMl,0,73,125000
OWNER,Italian,0,22,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,Crew,1,60,80000
OWNER,Irish,0,10,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,SunOnly,FM,0,CustCall,1,46,90000
OWNER,Irish,0,21,English,BUENA PARK,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,57,46825
RENTER,Italian,0,1,English,ALISO VIEJO,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Internet,1,32,29999
OWNER,Hispanic,0,21,English,SAN CLEMENTE,ORANGE,$3.00 - $3.99,SunOnly,MM,0,VRU,0,62,175000
OWNER,Hispanic,0,9,English,COSTA MESA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,54,149999
OWNER,Filipino (Philippine),0,4,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,33,19999
OWNER,English,0,4,English,PLACENTIA,ORANGE,$5.00 - $5.99,Thu-Sun,FW,0,TeleIn,1,66,150000
RENTER,Hispanic,0,1,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,29,12951
OWNER,Vietnamese,0,21,English,WESTMINSTER,ORANGE,$4.00 - $4.99,Thu-Sun,MM,0,DirectMl,1,46,89999
OWNER,Vietnamese,0,6,Vietnamese,FOUNTAIN VALLEY,ORANGE,$10.00 - $10.99,7Day,YM,0,CustCall,0,41,90000
RENTER,English,1,1,English,CYPRESS,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,43,40000
OWNER,Native American (American Indian),0,11,English,SEAL BEACH,ORANGE,$2.00 - $2.99,7Day,MW,0,Crew,1,47,125000
OWNER,Hispanic,0,11,English,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,FE,0,TeleOut,1,27,30000
OWNER,Hispanic,0,27,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,MW,0,System,1,60,89999
OWNER,African (other),0,6,English,SANTA ANA,ORANGE,$1.00 - $1.99,SoooTFS,FM,0,Crew,1,31,30000
OWNER,Vietnamese,0,28,Vietnamese,WESTMINSTER,ORANGE,$2.00 - $2.99,7Day,MM,0,DirectMl,1,72,39999
OWNER,Hispanic,0,1,English,LA HABRA,ORANGE,$5.00 - $5.99,7Day,YM,0,CustCall,1,56,30000
OWNER,Welsh,1,23,English,HUNTINGTON BEACH,ORANGE,$9.00 - $9.99,7Day,FM,0,DirectMl,1,52,200000
RENTER,English,0,5,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,27,50000
OWNER,Irish,0,15,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,131132
OWNER,Hispanic,1,7,English,CYPRESS,ORANGE,$1.00 - $1.99,Thu-SunT,MW,0,CustCall,1,53,199999
OWNER,Dutch,0,19,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,48,89999
RENTER,Hispanic,0,9,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,51,19999
OWNER,Slovenian (Slovene),0,18,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,48,500000
OWNER,English,0,22,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,52,80000
RENTER,Hispanic,0,7,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,7Day,MW,0,TeleIn,1,22,19999
RENTER,Vietnamese,0,15,Vietnamese,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,ME,0,Partner,1,52,11986
RENTER,Hispanic,0,8,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,43,50000
RENTER,Hispanic,0,8,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,7Day,FE,0,Crew1,0,38,59999
RENTER,English,0,34,English,WESTMINSTER,ORANGE,$1.00 - $1.99,Fri-Sun,MM,0,CircAdm,1,76,70000
RENTER,Vietnamese,0,6,Vietnamese,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,79,22958
OWNER,Arab,1,26,Arabic,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,64,89999
OWNER,Hispanic,0,6,Spanish,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,32,59999
OWNER,Japanese,0,31,English,HUNTINGTON BEACH,ORANGE,$6.00 - $6.99,SoooTFS,YW,0,VRU,1,67,399999
OWNER,English,0,20,English,CYPRESS,ORANGE,$1.00 - $1.99,7Day,MW,0,VRU,1,62,99999
OWNER,German,1,42,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,71,229961
OWNER,Korean,1,20,Korean,FULLERTON,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Kiosk1,1,72,70000
RENTER,Hispanic,1,7,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FE,0,TeleOut,1,58,14817
OWNER,English,0,17,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Agent,0,57,149999
OWNER,German,0,4,English,COSTA MESA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,Partner,1,32,80541
RENTER,Vietnamese,0,3,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,7Day,FM,0,CustCall,1,42,108249
OWNER,English,0,1,English,FOUNTAIN VALLEY,ORANGE,$0.51 - $0.99,SunOnlyT,MW,0,TeleIn,1,51,99999
OWNER,unknown,1,10,Unknown,CORONA,RIVERSIDE,$4.00 - $4.99,7Day,FM,0,TeleIn,1,38,175000
RENTER,Italian,0,2,English,IRVINE,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,42,29999
OWNER,Hispanic,1,37,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,61,46480
OWNER,Irish,0,7,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,53,12269
OWNER,German,0,5,English,PLACENTIA,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,44,125000
RENTER,Hispanic,0,30,Spanish,ANAHEIM,ORANGE,$0 - $0.01,7Day,FE,0,Partner,0,61,25143
OWNER,Jewish,0,30,English,ANAHEIM,ORANGE,$0.01 - $0.50,7Day,MW,0,Crew1,0,73,53075
OWNER,"Khmer (Kampuchean, Cambodian)",1,2,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,46,200000
OWNER,English,1,22,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,0,51,90000
OWNER,Hispanic,1,21,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,58,10000
OWNER,English,0,6,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,1,32,99999
OWNER,German,0,23,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,MW,0,TeleIn,0,78,100000
OWNER,Hispanic,0,8,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,1,69,109448
RENTER,English,0,1,English,IRVINE,ORANGE,$1.00 - $1.99,SoooTFS,YM,0,TeleIn,1,79,49999
OWNER,Italian,0,6,Italian,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,56,98748
OWNER,unknown,0,31,Unknown,FOUNTAIN VALLEY,ORANGE,$8.00 - $8.99,7Day,MW,0,CustCall,0,68,100000
OWNER,Chinese,1,22,English,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,46,124999
OWNER,unknown,0,4,Unknown,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,35,68889
OWNER,Hispanic,1,23,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,TeleOut,1,52,69999
OWNER,Hispanic,0,3,Spanish,ANAHEIM,ORANGE,$3.00 - $3.99,Thu-Sun,FM,0,Crew,1,32,69999
OWNER,German,0,29,English,COSTA MESA,ORANGE,$1.00 - $1.99,SunOnly,MW,0,TeleIn,0,74,199999
OWNER,Irish,1,18,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,7Day,MW,48,VRU,0,52,249999
OWNER,English,0,46,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,7Day,MW,0,Internet,1,65,79891
OWNER,English,0,1,English,NEWPORT BEACH,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,46,175000
OWNER,unknown,0,37,Unknown,LAGUNA BEACH,ORANGE,$2.00 - $2.99,Thu-SunT,MW,0,TeleIn,1,57,200000
OWNER,unknown,1,14,Unknown,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,39,125000
RENTER,German,0,4,English,NEWPORT BEACH,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,22,29999
RENTER,unknown,0,2,Unknown,NEWPORT BEACH,ORANGE,$1.00 - $1.99,7Day,YM,0,DirectMl,1,26,20000
OWNER,English,1,16,English,PLACENTIA,ORANGE,$3.00 - $3.99,7Day,MM,1,CustCall,0,56,124999
OWNER,Hispanic,0,15,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,56,30000
OWNER,German,0,14,English,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,ME,0,Partner,1,50,70000
OWNER,Hispanic,0,6,Spanish,PLACENTIA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,0,47,19999
RENTER,Hispanic,1,5,Spanish,LA HABRA,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,51,95309
OWNER,Hispanic,1,17,Spanish,CORONA,RIVERSIDE,$4.00 - $4.99,7Day,FE,0,TeleIn,1,42,60000
OWNER,Scottish (Scotch),1,17,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,SooooFS,MW,0,OutMedia,1,53,174999
OWNER,Vietnamese,0,23,Vietnamese,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,51,138191
OWNER,English,0,15,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,7Day,MM,0,CustCall,0,73,49999
RENTER,Irish,0,1,English,ALISO VIEJO,ORANGE,$3.00 - $3.99,7Day,YM,0,Crew,1,44,31769
OWNER,English,0,6,English,CYPRESS,ORANGE,$5.00 - $5.99,7Day,MW,0,CustCall,1,53,170951
OWNER,English,1,53,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,FW,0,CustCall,1,77,300000
OWNER,Hispanic,0,25,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,31,79999
RENTER,Filipino (Philippine),0,1,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,31,10000
OWNER,Irish,1,20,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,46,82043
OWNER,Hispanic,1,10,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,43,174999
OWNER,Korean,0,8,Korean,GARDEN GROVE,ORANGE,$1.00 - $1.99,7Day,MW,0,CustCall,1,54,124999
OWNER,Chinese,0,13,Chinese,WESTMINSTER,ORANGE,$0.01 - $0.50,SunOnly,FM,0,DIRECTM4,0,56,29227
OWNER,Hispanic,0,23,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,50000
RENTER,Hispanic,0,13,Spanish,CYPRESS,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,0,69,11782
RENTER,English,0,2,English,NEWPORT BEACH,ORANGE,$9.00 - $9.99,Thu-Sun,MM,3,VRU,0,62,60000
OWNER,Jewish,0,28,English,CORONA,RIVERSIDE,$5.00 - $5.99,Thu-Sun,FE,0,CustCall,0,56,130217
OWNER,English,0,3,English,ORANGE,ORANGE,$6.00 - $6.99,7DayT,FM,0,CustCall,1,64,100000
OWNER,Irish,0,27,English,ANAHEIM,ORANGE,$10.00 - $10.99,7Day,FM,0,VRU,0,54,186018
RENTER,Hispanic,0,6,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew,0,38,15072
OWNER,Hispanic,1,14,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,0,48,80000
RENTER,unknown,0,13,Unknown,LONG BEACH,LOS ANGELES,$0.51 - $0.99,SunOnly,YM,0,TeleIn,1,47,19999
OWNER,Hispanic,0,2,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,TeleIn,1,34,15561
RENTER,Scottish (Scotch),0,1,English,LA HABRA,ORANGE,$2.00 - $2.99,Fri-Sun,YM,0,Crew,1,28,34480
OWNER,Italian,0,4,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,DirectMl,1,32,60000
OWNER,Hispanic,0,19,Spanish,WESTMINSTER,ORANGE,$2.00 - $2.99,SatSun,MM,0,TeleIn,1,69,35898
OWNER,Swedish,0,1,English,WESTMINSTER,ORANGE,$2.00 - $2.99,SoooTFST,FM,0,CustCall,1,28,25252
OWNER,Hispanic,1,28,Spanish,BUENA PARK,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,53,100000
OWNER,German,1,30,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,SunOnly,MW,0,TeleIn,1,50,149999
OWNER,Norwegian,0,43,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,SunOnly,MM,0,CustCall,0,73,49999
OWNER,Hispanic,0,20,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,53,124999
OWNER,Italian,1,7,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,YM,0,TeleIn,1,42,199999
OWNER,Hispanic,0,5,Spanish,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,42,100000
OWNER,Hispanic,1,6,English,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,FE,0,CustCall,1,59,30000
OWNER,Polish,0,41,English,WESTMINSTER,ORANGE,$4.00 - $4.99,7Day,MW,5,DirectMl,0,73,48046
OWNER,Polish,0,29,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,CustCall,0,78,39999
RENTER,English,0,1,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,28,19561
OWNER,Filipino (Philippine),0,2,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,28,49999
OWNER,English,0,4,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FM,0,Kiosk,1,61,19999
OWNER,Vietnamese,0,4,English,WESTMINSTER,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,46,100000
OWNER,Arab,0,8,Arabic,COSTA MESA,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,77,79999
OWNER,Indian,1,22,Hindi,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,0,52,334800
OWNER,unknown,0,5,Unknown,ANAHEIM,ORANGE,$0.51 - $0.99,SunOnly,YW,0,DirectMl,1,42,49999
OWNER,African (other),0,23,English,ANAHEIM,ORANGE,$10.00 - $10.99,7Day,MW,35,VRU,1,56,149999
OWNER,Dutch,0,9,English,LAGUNA WOODS,ORANGE,$0.51 - $0.99,SunOnly,MM,0,DirectMl,1,75,60000
OWNER,Hispanic,0,22,English,LAGUNA WOODS,ORANGE,$4.00 - $4.99,7Day,ME,0,TeleIn,1,80,14276
RENTER,Hispanic,0,4,English,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,ME,0,Crew,1,63,19999
OWNER,Irish,0,3,English,LAGUNA BEACH,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,65,124999
RENTER,unknown,0,9,Unknown,LA HABRA,ORANGE,$4.00 - $4.99,7Day,FE,0,TeleIn,1,33,16964
RENTER,Hispanic,0,7,English,LA HABRA,ORANGE,$1.00 - $1.99,SoooTFS,ME,0,Crew,1,23,17367
RENTER,Hispanic,0,10,Spanish,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,45,29999
RENTER,Hispanic,0,6,Spanish,LA HABRA,ORANGE,$3.00 - $3.99,SoooTFS,FE,0,Crew,1,22,10000
OWNER,French,0,11,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,56,499999
RENTER,Hungarian,0,17,English,LA HABRA,ORANGE,$1.00 - $1.99,7Day,MM,0,Crew,1,57,70000
OWNER,Scottish (Scotch),1,29,English,VILLA PARK,ORANGE,$7.00 - $7.99,7Day,MW,0,CustCall,0,73,750000
OWNER,German,1,18,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,SoooTFST,FE,0,TeleIn,1,43,249999
OWNER,English,0,31,English,LA HABRA,ORANGE,$2.00 - $2.99,7Day,MW,0,Kiosk,1,73,49809
RENTER,Jewish,0,8,English,LAGUNA WOODS,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,CircAdm,1,75,49999
OWNER,Vietnamese,1,4,English,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FM,0,Partner,1,32,200000
OWNER,Hispanic,0,19,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YM,1,Partner,0,67,30000
OWNER,Italian,0,29,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,56,70000
RENTER,Vietnamese,0,1,English,ANAHEIM,ORANGE,$0.01 - $0.50,7Day,FE,0,AdvAdm,1,47,49999
OWNER,Korean,0,1,English,FOUNTAIN VALLEY,ORANGE,$9.00 - $9.99,7Day,FM,0,CustCall,1,51,89999
OWNER,Portuguese,0,15,Portuguese,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,FM,0,DirectMl,1,47,39999
OWNER,unknown,0,5,Unknown,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,SunOnly,MM,0,RetenIn,1,56,49472
OWNER,Scottish (Scotch),0,1,English,HUNTINGTON BEACH,ORANGE,$3.00 - $3.99,Soooooo,MM,0,RetenIn,1,35,99999
RENTER,English,0,3,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,51,49999
OWNER,Scottish (Scotch),1,6,English,HUNTINGTON BEACH,ORANGE,$3.00 - $3.99,7Day,FM,0,TeleIn,1,63,28894
OWNER,Swedish,1,29,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,Soooooo,MM,6,RetenOut,1,56,249999
OWNER,English,0,30,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,57,89999
OWNER,Hispanic,0,18,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Fri-Sun,FM,0,RetenIn,1,25,89999
OWNER,Polish,1,11,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FM,0,CustCall,1,30,29999
OWNER,English,0,46,English,HUNTINGTON BEACH,ORANGE,$5.00 - $5.99,7Day,MW,0,RetenIn,1,77,101981
RENTER,Hispanic,0,8,Spanish,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,42,49999
OWNER,unknown,0,1,Unknown,GARDEN GROVE,ORANGE,$0 - $0.01,Thu-Sun,FM,0,CircAdm,1,37,39999
OWNER,German,1,37,English,GARDEN GROVE,ORANGE,$7.00 - $7.99,7Day,FM,33,CustCall,1,71,149999
RENTER,English,0,19,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,SunOnly,ME,0,TeleIn,1,27,49999
RENTER,Scottish (Scotch),0,2,English,LA HABRA,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,71,19999
OWNER,Hispanic,1,20,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,SunOnly,YM,0,TeleIn,1,73,30000
OWNER,Welsh,0,6,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,19,26052
OWNER,Italian,0,31,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,TeleIn,1,67,300000
RENTER,Hispanic,0,11,Spanish,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,58,18242
OWNER,unknown,0,3,Unknown,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,SCinsert,1,21,79943
RENTER,Italian,0,5,English,NEWPORT BEACH,ORANGE,$0 - $0.01,SunOnly,YW,0,Partner,1,63,124999
OWNER,German,0,43,English,ORANGE,ORANGE,$10.00 - $10.99,7Day,FM,0,CustCall,0,75,23018
OWNER,Hispanic,0,11,Spanish,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,ME,0,Partner,1,46,59999
OWNER,Hispanic,1,4,English,FOUNTAIN VALLEY,ORANGE,$5.00 - $5.99,7Day,MW,4,SCinsert,1,67,100000
OWNER,English,0,10,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,FM,0,VRU,1,43,175000
RENTER,Hispanic,0,10,Spanish,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,0,23,19999
OWNER,unknown,0,37,Unknown,ANAHEIM,ORANGE,$3.00 - $3.99,Thu-Sun,MW,0,Crew1,1,78,20000
OWNER,Scottish (Scotch),1,17,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,52,100000
OWNER,Scottish (Scotch),1,17,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,7Day,MW,0,VRU,1,52,100000
OWNER,English,0,42,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,Thu-Sun,MW,0,SCinsert,1,78,79160
OWNER,Jewish,0,1,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,42,100000
OWNER,English,0,13,English,CYPRESS,ORANGE,$2.00 - $2.99,7Day,MM,24,CustCall,0,67,69999
OWNER,Vietnamese,1,20,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,7Day,MW,0,Partner,0,56,169351
OWNER,English,0,16,English,PLACENTIA,ORANGE,$1.00 - $1.99,7Day,MW,0,CustCall,1,37,150000
OWNER,German,0,23,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,YW,0,System,0,62,80000
OWNER,French,0,36,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,68,100000
RENTER,Vietnamese,0,3,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,Thu-Sun,FM,0,Partner,1,78,17139
RENTER,Hispanic,0,4,Spanish,GARDEN GROVE,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Crew1,0,42,29999
OWNER,Jewish,1,7,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Crew,0,46,70000
OWNER,African (other),0,3,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,20,40000
OWNER,Chinese,0,9,Chinese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,48,89999
OWNER,Vietnamese,0,11,English,WESTMINSTER,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,Crew,1,46,150000
OWNER,Korean,0,25,Korean,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,77,127986
OWNER,Vietnamese,1,2,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,41,174999
OWNER,unknown,0,19,Unknown,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,50000
OWNER,English,1,14,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Internet,0,48,540503
RENTER,Korean,0,1,English,CYPRESS,ORANGE,$0.51 - $0.99,SunOnly,YM,0,TeleOut,1,38,60000
OWNER,English,0,22,English,GARDEN GROVE,ORANGE,$9.00 - $9.99,7Day,FM,1,CustCall,1,57,99999
